epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
45	137.0050	26.0018	|	2.1310	1.3725	70.3578	7.4627	|	4.2272	1.3983	41.1995	8.6957	|  Best result at epoch 12
46	166.3492	25.4266	|	2.0797	1.1765	71.0708	20.8955	|	4.3055	1.6642	40.1104	17.3913	|  Best result at epoch 12
47	131.7179	91.7408	|	4.5696	1.3384	36.4369	16.4179	|	6.1339	2.6951	14.6768	17.3913	|  Best result at epoch 12
48	107.7465	100.8352	|	4.6450	1.2208	35.3876	14.9254	|	6.0190	2.2262	16.2749	15.9420	|  Best result at epoch 12
49	143.4058	22.0220	|	1.7534	0.7291	75.6099	23.8806	|	3.9895	1.5564	44.5064	15.9420	|  Best result at epoch 12
50	158.1250	23.7112	|	2.2122	1.0215	69.2286	28.3582	|	4.2882	1.8888	40.3508	21.7391	|  Best result at epoch 12
51	131.9133	52.7009	|	4.1774	1.9444	41.8923	17.9104	|	5.8232	3.2702	18.9994	7.2464	|  Best result at epoch 12
52	49.5929	49.2807	|	3.5808	1.3352	50.1911	20.8955	|	5.2165	2.3892	27.4385	14.4928	|  Best result at epoch 12
53	52.6018	24.9661	|	2.2677	1.0001	68.4558	29.8507	|	4.3371	1.8720	39.6708	18.8406	|  Best result at epoch 12
54	109.7255	169.0536	|	7.8903	3.0529	-9.7548	11.9403	|	8.9114	4.5301	-23.9589	8.6957	|  Best result at epoch 12
55	45.4800	144.2889	|	5.5457	1.4085	22.8595	17.9104	|	6.6914	2.7044	6.9221	15.9420	|  Best result at epoch 12
56	45.1566	24.9713	|	2.1053	0.7783	70.7158	20.8955	|	4.5057	1.6085	37.3257	13.0435	|  Best result at epoch 12
57	114.5060	403.6649	|	9.2432	2.5029	-28.5733	13.4328	|	9.8131	3.0039	-36.5009	8.6957	|  Best result at epoch 12
58	104.3431	397.8069	|	8.6858	2.3026	-20.8209	14.9254	|	9.8172	2.6488	-36.5585	10.1449	|  Best result at epoch 12
59	67.6680	803.4788	|	11.6434	2.2008	-61.9607	11.9403	|	11.6976	3.2936	-62.7139	7.2464	|  Best result at epoch 12
60	109.6173	23.4462	|	1.6167	0.8737	77.5115	28.3582	|	3.9167	1.1584	45.5177	18.8406	|  Best result at epoch 12
61	164.6791	22.8472	|	1.9300	1.3796	73.1536	23.8806	|	4.1865	2.0126	41.7660	15.9420	|  Best result at epoch 12
62	131.3731	27.2296	|	3.2896	2.7928	54.2411	5.9701	|	5.1934	3.3136	27.7591	13.0435	|  Best result at epoch 12
63	102.8804	94.1706	|	5.7448	3.2777	20.0887	5.9701	|	7.8933	4.3383	-9.7960	7.2464	|  Best result at epoch 12
64	59.6784	93.8852	|	5.2153	2.3402	27.4553	7.4627	|	7.3552	3.3818	-2.3119	8.6957	|  Best result at epoch 12
65	115.0930	22.4775	|	1.7823	0.8601	75.2076	26.8657	|	4.1422	1.5560	42.3811	18.8406	|  Best result at epoch 12
66	144.5316	27.1394	|	2.8389	1.7252	60.5113	14.9254	|	5.1096	2.7573	28.9257	8.6957	|  Best result at epoch 12
67	104.6439	65.0986	|	4.8302	2.4331	32.8114	13.4328	|	7.0488	3.9409	1.9501	7.2464	|  Best result at epoch 12
68	70.3621	349.1148	|	9.7011	3.2173	-34.9427	13.4328	|	12.2125	7.5926	-69.8774	4.3478	|  Best result at epoch 12
69	25.2922	168.3679	|	5.2939	1.3144	26.3612	20.8955	|	6.6519	2.7765	7.4711	10.1449	|  Best result at epoch 12
70	67.1167	22.5661	|	1.9990	1.0699	72.1932	29.8507	|	4.3238	1.7411	39.8561	17.3913	|  Best result at epoch 12
71	125.2052	33.8141	|	3.4358	2.0577	52.2082	14.9254	|	5.5837	2.8623	22.3296	2.8986	|  Best result at epoch 12
72	110.7891	129.4333	|	6.9931	3.5386	2.7258	10.4478	|	9.0982	6.5314	-26.5566	8.6957	|  Best result at epoch 12
73	63.0233	850.6374	|	11.7589	1.5829	-63.5667	17.9104	|	12.5634	3.7944	-74.7582	14.4928	|  Best result at epoch 12
74	49.7739	232.0978	|	5.2863	0.8842	26.4665	17.9104	|	7.0860	1.9466	1.4329	20.2899	|  Best result at epoch 12
75	116.6983	33.3644	|	2.7485	1.5017	61.7680	29.8507	|	4.8751	2.0844	32.1873	14.4928	|  Best result at epoch 12
76	32.9167	142.7093	|	5.5697	2.1660	22.5244	11.9403	|	7.3172	3.1464	-1.7829	4.3478	|  Best result at epoch 12
77	62.8520	23.8818	|	2.0741	0.9750	71.1490	32.8358	|	4.3583	1.5371	39.3760	17.3913	|  Best result at epoch 12
78	87.0590	48.0562	|	4.1265	2.4828	42.5999	11.9403	|	6.2183	3.7399	13.5031	1.4493	|  Best result at epoch 12
79	42.5593	37.3859	|	2.7513	0.8647	61.7288	23.8806	|	4.9790	1.7391	30.7414	15.9420	|  Best result at epoch 12
80	80.6624	228.7621	|	7.4390	2.3210	-3.4775	14.9254	|	10.1184	5.1664	-40.7478	5.7971	|  Best result at epoch 12
