epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
46	6.2272	14.4798	|	3.0988	2.7177	24.8880	21.9512	|	2.9757	2.5957	27.8713	30.9524	|  Best result at epoch 20
47	4.0174	13.8039	|	3.0871	2.7428	25.1718	19.5122	|	2.8371	2.2056	31.2324	35.7143	|  Best result at epoch 20
48	3.3031	12.7732	|	3.0165	2.6894	26.8827	19.5122	|	2.7695	2.3091	32.8697	35.7143	|  Best result at epoch 20
49	5.7225	14.6440	|	2.8849	2.2845	30.0717	29.2683	|	2.9694	2.4653	28.0247	21.4286	|  Best result at epoch 20
50	4.6824	20.6757	|	3.3050	2.4337	19.8910	29.2683	|	3.7630	3.4853	8.7886	14.2857	|  Best result at epoch 20
51	9.1899	15.7178	|	2.9975	2.0363	27.3425	24.3902	|	3.1798	2.5852	22.9238	21.4286	|  Best result at epoch 20
52	4.3519	15.6405	|	3.0900	2.3494	25.1019	26.8293	|	3.2382	2.8044	21.5100	21.4286	|  Best result at epoch 20
53	3.6065	18.9196	|	3.6474	3.4042	11.5911	17.0732	|	3.1262	2.7610	24.2230	23.8095	|  Best result at epoch 20
54	6.6671	14.2817	|	2.9620	2.3362	28.2037	21.9512	|	3.0720	2.9283	25.5379	23.8095	|  Best result at epoch 20
55	4.5613	15.5068	|	3.0449	2.1396	26.1947	24.3902	|	3.2520	2.9645	21.1735	23.8095	|  Best result at epoch 20
56	4.1056	15.5373	|	3.1342	2.7052	24.0292	26.8293	|	3.2039	2.7563	22.3412	28.5714	|  Best result at epoch 20
57	3.7525	17.0186	|	3.0537	2.0635	25.9808	17.0732	|	3.4332	2.9368	16.7819	26.1905	|  Best result at epoch 20
58	6.8878	14.0645	|	3.0639	2.8939	25.7327	21.9512	|	3.0058	2.6773	27.1421	28.5714	|  Best result at epoch 20
59	3.5972	14.2328	|	2.9701	2.6568	28.0076	26.8293	|	3.0522	2.6491	26.0179	21.4286	|  Best result at epoch 20
60	2.8758	19.1055	|	3.2777	2.6808	20.5509	29.2683	|	3.7278	3.3231	9.6413	14.2857	|  Best result at epoch 20
61	7.0365	19.6939	|	3.2435	2.6008	21.3806	26.8293	|	3.8818	3.5029	5.9096	11.9048	|  Best result at epoch 20
62	7.8077	13.3488	|	2.9359	2.6213	28.8355	17.0732	|	3.0720	2.9284	25.5377	23.8095	|  Best result at epoch 20
63	4.8404	14.2858	|	3.1377	2.9463	23.9449	21.9512	|	3.0357	2.3880	26.4186	38.0952	|  Best result at epoch 20
