epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
46	5.3007	2.7872	|	1.3569	1.3292	46.2685	37.5000	|	1.9071	1.8402	24.4805	22.0000	|  Best result at epoch 26
47	3.6109	2.9426	|	1.4107	1.3867	44.1366	33.3333	|	1.9344	1.6734	23.4000	18.0000	|  Best result at epoch 26
48	3.1492	4.2680	|	1.5757	1.2287	37.6020	37.5000	|	2.4044	2.0037	4.7857	16.0000	|  Best result at epoch 26
49	3.7156	14.8562	|	3.0982	2.6717	-22.6874	20.8333	|	3.8411	3.3669	-52.1045	20.0000	|  Best result at epoch 26
50	9.4569	4.1799	|	1.7191	1.2138	31.9250	18.7500	|	1.5233	1.0506	39.6782	18.0000	|  Best result at epoch 26
51	5.9369	2.7857	|	1.3386	1.4098	46.9905	37.5000	|	1.9068	1.7939	24.4915	24.0000	|  Best result at epoch 26
52	4.0283	3.1757	|	1.4146	1.3678	43.9821	43.7500	|	2.1933	2.0867	13.1455	26.0000	|  Best result at epoch 26
53	2.6302	5.1201	|	1.7274	1.5545	31.5967	37.5000	|	2.6429	2.3585	-4.6571	24.0000	|  Best result at epoch 26
54	4.9569	2.8286	|	1.3745	1.4192	45.5711	39.5833	|	1.8461	1.7154	26.8956	28.0000	|  Best result at epoch 26
55	2.7687	3.5946	|	1.5064	1.3773	40.3487	43.7500	|	2.3487	2.0922	6.9930	28.0000	|  Best result at epoch 26
56	2.5510	3.9178	|	1.5500	1.4981	38.6210	35.4167	|	2.4354	2.2620	3.5613	26.0000	|  Best result at epoch 26
57	2.8212	3.1031	|	1.4140	1.1567	44.0071	41.6667	|	2.0204	1.7145	19.9933	20.0000	|  Best result at epoch 26
58	2.5951	4.1733	|	1.5975	1.5469	36.7420	39.5833	|	2.4467	2.2545	3.1128	28.0000	|  Best result at epoch 26
59	2.3897	9.5821	|	2.4934	2.2408	1.2624	22.9167	|	3.2779	3.1482	-29.8034	22.0000	|  Best result at epoch 26
60	5.4386	2.9475	|	1.4170	1.2965	43.8889	39.5833	|	1.8021	1.5713	28.6382	32.0000	|  Best result at epoch 26
