epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
46	2.5145	0.5405	|	0.5878	0.5241	73.6410	45.6522	|	1.5069	0.8547	32.4192	34.6939	|  Best result at epoch 45
47	4.4533	0.5211	|	0.5482	0.3621	75.4132	60.8696	|	1.4400	0.9145	35.4208	32.6531	|  Best result at epoch 45
48	3.0231	0.6251	|	0.5852	0.4716	73.7539	56.5217	|	1.4893	1.0554	33.2113	30.6122	|  Best result at epoch 45
49	2.4936	1.7401	|	1.1584	1.0390	48.0472	6.5217	|	1.8288	1.5972	17.9822	16.3265	|  Best result at epoch 45
50	3.8409	0.5682	|	0.5862	0.4248	73.7120	60.8696	|	1.4976	1.0617	32.8358	30.6122	|  Best result at epoch 45
51	2.4455	1.0653	|	0.8542	0.6935	61.6909	23.9130	|	1.6586	1.3355	25.6173	12.2449	|  Best result at epoch 45
52	2.1700	0.6098	|	0.6413	0.5349	71.2409	47.8261	|	1.5962	1.0855	28.4134	26.5306	|  Best result at epoch 45
53	5.9727	0.9142	|	0.7621	0.5739	65.8236	39.1304	|	1.6071	1.3475	27.9278	14.2857	|  Best result at epoch 45
54	5.3281	0.5089	|	0.5580	0.4947	74.9768	60.8696	|	1.4021	0.9128	37.1195	38.7755	|  Best result at epoch 45
55	3.2595	0.7870	|	0.7006	0.5988	68.5787	39.1304	|	1.5357	1.1425	31.1297	18.3673	|  Best result at epoch 45
56	2.0760	1.7084	|	1.1476	1.0607	48.5352	6.5217	|	1.8010	1.3901	19.2310	16.3265	|  Best result at epoch 45
57	3.1500	0.8980	|	0.7519	0.6425	66.2797	34.7826	|	1.6169	1.2983	27.4850	16.3265	|  Best result at epoch 45
58	2.3462	1.4787	|	1.0415	0.9266	53.2933	8.6957	|	1.7637	1.4619	20.9038	10.2041	|  Best result at epoch 45
59	2.8498	0.9673	|	0.7910	0.6721	64.5266	34.7826	|	1.6397	1.2577	26.4666	16.3265	|  Best result at epoch 45
60	2.7048	0.6627	|	0.6054	0.4305	72.8501	58.6957	|	1.5786	1.2202	29.2068	20.4082	|  Best result at epoch 45
61	2.4682	0.9498	|	0.7947	0.6983	64.3584	34.7826	|	1.6304	1.2917	26.8828	14.2857	|  Best result at epoch 45
62	3.5479	1.0411	|	0.8370	0.8013	62.4627	32.6087	|	1.6304	1.1221	26.8805	14.2857	|  Best result at epoch 45
63	2.3298	0.7798	|	0.7124	0.6224	68.0517	32.6087	|	1.5656	1.1130	29.7862	24.4898	|  Best result at epoch 45
64	1.8220	1.0020	|	0.7719	0.6221	65.3832	50.0000	|	1.7405	1.0441	21.9422	30.6122	|  Best result at epoch 45
65	6.2254	0.6655	|	0.6045	0.4292	72.8907	58.6957	|	1.5230	1.1654	31.6986	18.3673	|  Best result at epoch 45
66	3.4226	0.5440	|	0.5896	0.4936	73.5595	52.1739	|	1.5110	1.2606	32.2373	30.6122	|  Best result at epoch 45
67	1.6716	0.6906	|	0.6255	0.5433	71.9463	43.4783	|	1.5431	1.1338	30.7950	18.3673	|  Best result at epoch 45
68	2.0591	0.5727	|	0.5299	0.3705	76.2370	63.0435	|	1.4382	1.0281	35.5033	26.5306	|  Best result at epoch 68
69	1.9682	0.7390	|	0.6561	0.5407	70.5763	43.4783	|	1.5359	1.1442	31.1208	22.4490	|  Best result at epoch 68
70	1.4134	0.4482	|	0.4132	0.1740	81.4677	73.9130	|	1.4213	0.9404	36.2609	24.4898	|  Best result at epoch 70
71	1.7441	0.5539	|	0.5679	0.4564	74.5313	60.8696	|	1.5765	1.0336	29.2991	30.6122	|  Best result at epoch 70
72	3.8100	0.6330	|	0.5670	0.3240	74.5701	73.9130	|	1.5293	1.2616	31.4147	24.4898	|  Best result at epoch 70
73	3.1499	0.8129	|	0.7147	0.5443	67.9486	32.6087	|	1.5990	1.4033	28.2914	14.2857	|  Best result at epoch 70
74	2.5533	0.7859	|	0.6898	0.5068	69.0657	43.4783	|	1.5693	1.3495	29.6200	18.3673	|  Best result at epoch 70
75	2.8716	0.4326	|	0.4581	0.2806	79.4554	76.0870	|	1.4431	0.9078	35.2833	26.5306	|  Best result at epoch 70
76	2.1661	0.7821	|	0.6807	0.5391	69.4739	43.4783	|	1.5601	1.2332	30.0345	22.4490	|  Best result at epoch 70
77	1.6896	1.2749	|	0.9580	0.8335	57.0373	17.3913	|	1.6696	1.4871	25.1244	14.2857	|  Best result at epoch 70
78	1.5932	0.6804	|	0.6261	0.4788	71.9229	47.8261	|	1.5576	1.0572	30.1473	22.4490	|  Best result at epoch 70
79	3.2443	0.4623	|	0.5145	0.4223	76.9252	58.6957	|	1.4259	0.8779	36.0523	40.8163	|  Best result at epoch 70
80	1.1611	0.5586	|	0.5420	0.3688	75.6922	60.8696	|	1.4879	1.0012	33.2708	24.4898	|  Best result at epoch 70
81	1.7024	0.6693	|	0.6233	0.4757	72.0469	50.0000	|	1.5570	1.1645	30.1711	22.4490	|  Best result at epoch 70
82	3.2418	0.4577	|	0.5084	0.4408	77.1988	65.2174	|	1.4678	0.8315	34.1744	40.8163	|  Best result at epoch 70
83	2.0814	0.4730	|	0.5185	0.4396	76.7460	58.6957	|	1.4500	0.9202	34.9741	34.6939	|  Best result at epoch 70
84	1.6695	0.5980	|	0.5899	0.4911	73.5457	50.0000	|	1.5095	1.0269	32.3055	34.6939	|  Best result at epoch 70
85	3.6808	0.8377	|	0.7870	0.6955	64.7064	39.1304	|	1.5394	1.1962	30.9646	40.8163	|  Best result at epoch 70
86	2.9999	0.7124	|	0.6333	0.4502	71.5992	50.0000	|	1.5888	1.1178	28.7492	24.4898	|  Best result at epoch 70
87	2.4200	0.4302	|	0.4493	0.2638	79.8501	65.2174	|	1.4592	1.0017	34.5599	34.6939	|  Best result at epoch 70
88	1.6999	0.6063	|	0.6054	0.5120	72.8513	45.6522	|	1.5377	1.0139	31.0381	24.4898	|  Best result at epoch 70
89	1.3570	0.4946	|	0.5204	0.3776	76.6619	60.8696	|	1.4882	1.0465	33.2571	28.5714	|  Best result at epoch 70
90	1.3775	0.4913	|	0.5306	0.4098	76.2061	56.5217	|	1.4795	0.9596	33.6507	28.5714	|  Best result at epoch 70
91	2.8972	0.4587	|	0.5281	0.4253	76.3147	56.5217	|	1.4185	0.8344	36.3865	40.8163	|  Best result at epoch 70
92	2.0816	0.7395	|	0.6774	0.5413	69.6214	41.3043	|	1.5112	1.1169	32.2271	24.4898	|  Best result at epoch 70
93	1.4479	0.7035	|	0.6687	0.5499	70.0102	41.3043	|	1.4889	1.0213	33.2282	28.5714	|  Best result at epoch 70
94	1.7532	1.0755	|	0.8624	0.7663	61.3221	36.9565	|	1.7530	1.2318	21.3838	28.5714	|  Best result at epoch 70
95	3.6669	0.7517	|	0.6693	0.4736	69.9821	47.8261	|	1.5163	1.0749	31.9987	26.5306	|  Best result at epoch 70
96	1.4561	0.5671	|	0.5796	0.4885	74.0072	54.3478	|	1.4700	0.9824	34.0732	28.5714	|  Best result at epoch 70
97	1.2174	0.5895	|	0.5770	0.4875	74.1246	54.3478	|	1.4678	0.9786	34.1730	28.5714	|  Best result at epoch 70
98	1.1877	0.5324	|	0.5441	0.4411	75.5997	58.6957	|	1.4846	0.9346	33.4188	28.5714	|  Best result at epoch 70
99	3.3070	0.4153	|	0.4784	0.3733	78.5446	67.3913	|	1.4064	0.8392	36.9254	42.8571	|  Best result at epoch 70
100	1.4309	0.6994	|	0.6372	0.4462	71.4242	47.8261	|	1.5151	1.1326	32.0525	20.4082	|  Best result at epoch 70
101	2.0900	1.0253	|	0.8362	0.6950	62.4988	28.2609	|	1.6372	1.2749	26.5778	16.3265	|  Best result at epoch 70
102	1.7400	0.6409	|	0.5911	0.4176	73.4917	54.3478	|	1.4809	1.0527	33.5872	26.5306	|  Best result at epoch 70
103	1.2103	0.4403	|	0.5323	0.4731	76.1293	58.6957	|	1.4028	0.8117	37.0906	42.8571	|  Best result at epoch 70
104	1.2034	0.5346	|	0.5279	0.3521	76.3267	58.6957	|	1.4915	1.0737	33.1085	26.5306	|  Best result at epoch 70
105	2.4220	0.5961	|	0.6529	0.6374	70.7188	45.6522	|	1.4339	0.9820	35.6940	40.8163	|  Best result at epoch 70
106	1.5642	0.4401	|	0.4988	0.4094	77.6294	60.8696	|	1.4577	0.9103	34.6260	32.6531	|  Best result at epoch 70
107	2.3144	0.5406	|	0.6289	0.6409	71.7967	45.6522	|	1.4903	0.8985	33.1668	40.8163	|  Best result at epoch 70
108	1.5671	0.5933	|	0.5852	0.4485	73.7570	58.6957	|	1.4900	1.0080	33.1783	34.6939	|  Best result at epoch 70
109	1.1886	0.4603	|	0.5241	0.3936	76.4975	60.8696	|	1.4984	0.7851	32.8016	38.7755	|  Best result at epoch 70
110	1.3726	0.6288	|	0.6399	0.4863	71.3002	50.0000	|	1.6391	1.0003	26.4920	34.6939	|  Best result at epoch 70
111	4.1066	0.5105	|	0.5953	0.5594	73.3048	50.0000	|	1.5122	0.8540	32.1823	40.8163	|  Best result at epoch 70
112	1.5368	0.4597	|	0.4680	0.2888	79.0105	71.7391	|	1.5468	0.9318	30.6295	28.5714	|  Best result at epoch 70
113	1.2879	0.4821	|	0.5646	0.4966	74.6776	54.3478	|	1.4860	0.7785	33.3582	36.7347	|  Best result at epoch 70
114	1.5450	0.5412	|	0.6187	0.6180	72.2529	45.6522	|	1.5331	0.7726	31.2432	40.8163	|  Best result at epoch 70
115	2.5952	0.5064	|	0.5884	0.5479	73.6108	43.4783	|	1.4838	0.7306	33.4580	42.8571	|  Best result at epoch 70
116	1.3183	0.4920	|	0.5742	0.5252	74.2476	50.0000	|	1.4728	0.7606	33.9516	36.7347	|  Best result at epoch 70
