0.0000
4.0000
2.0000
12.0000
0.0000
0.0000
0.0000
2.0000
0.0000
1.0000
0.0000
0.0000
2.0000
4.0000
2.0000
4.0000
0.0000
4.0000
12.0000
4.0000
19.0000
4.0000
39.0000
39.0000
39.0000
19.0000
0.0000
2.0000
4.0000
0.0000
2.0000
4.0000
1.0000
19.0000
0.0000
1.0000
2.0000
1.0000
2.0000
1.0000
1.0000
2.0000
0.0000
2.0000
1.0000
0.0000
1.0000
0.0000
0.5000
0.5000
0.5000
0.0000
0.5000
0.5000
0.5000
0.0000
0.0000
1.0000
1.0000
0.0000
1.0000
0.5000
0.0000
0.5000
0.0000
2.0000
4.0000
1.0000
7.0000
